;employer_id;industry_id
4878;33305;43.647
4879;1579552;13.663
4880;2986338;7.540
4881;2599255;7.541
4882;2599255;7.540
4883;2599255;7.539
4884;4249564;7.540
4885;4249564;7.539
4886;206536;8.485
4887;206536;8.480
4888;206536;8.479
4889;206536;41.525
4890;206536;7.539
4891;1748773;44.393
4892;1748773;44.392
4893;1748773;7.540
4894;1748773;7.539
4895;1615326;41.525
4896;1615326;41.513
4897;1615326;42.594
4898;1615326;42.593
4899;1159061;44.390
4900;1159061;51.673
4901;570444;8.483
4902;570444;8.481
4903;1673905;7.539
4904;1673905;9.401
4905;2863237;7.540
4906;2863237;7.539
4907;4681438;13.663
4908;807137;9.400
4909;1898133;389.530
4910;1068711;8.486
4911;1068711;8.483
4912;1068711;8.481
4913;221768;7.540
4914;3615658;388.510
4915;3615658;388.509
4916;3615658;388.508
4917;801055;7.540
4918;850334;7.540
4919;39129;11.452
4920;39129;11.458
4921;39129;7.541
4922;1286836;7.539
4923;76;8.484
4924;76;8.478
4925;4280547;7.540
4926;1121824;7.539
4927;1883777;44.393
4928;1883777;7.541
4929;1883777;7.540
4930;1883777;7.539
4931;1883777;11.459
4932;70784;11.459
4933;3280961;7.540
4934;3280961;7.539
4935;1122614;43.650
4936;5298438;7.539
4937;2565797;7.541
4938;2565797;7.540
4939;2565797;7.539
4940;1901449;7.540
4941;2168135;8.484
4942;2168135;44.393
4943;2168135;7.540
4944;2168135;7.539
4945;4177097;49.413
4946;4177097;11.460
4947;4769609;11.685
4948;4769609;11.460
4949;1663045;388.510
4950;1663045;388.509
4951;1663045;41.526
4952;1663045;15.546
4953;1663045;15.543
4954;1797288;388.492
4955;1797288;388.491
4956;1797288;7.539
4957;66212;42.594
4958;66212;42.593
4959;66212;41.513
4960;3911219;13.661
4961;3911219;13.666
4962;3911219;13.665
4963;3911219;13.663
4964;3911219;13.654
4965;677628;15.548
4966;677628;15.547
4967;677628;388.510
4968;677628;388.509
4969;677628;33.432
4970;722101;7.540
4971;1691383;7.541
4972;1691383;7.540
4973;1691383;7.539
4974;2931950;45.534
4975;2931950;45.535
4976;2931950;24.633
4977;2931950;24.639
4978;4160993;7.540
4979;4160993;7.539
4980;1205479;7.539
4981;5424611;44.393
4982;5424611;44.391
4983;5424611;39.446
4984;5424611;43.642
4985;5424611;43.641
4986;3052847;7.541
4987;3052847;7.540
4988;125462;43.648
4989;4496;43.647
4990;825;41.517
4991;825;27.558
4992;825;27.559
4993;4460325;27.588
4994;1387046;7.539
4995;3853015;48.683
4996;1193558;7.541
4997;1193558;7.539
4998;17833;46.474
4999;17833;46.471
5000;1030733;41.517
5001;1122462;39.445
5002;1122462;39.444
5003;1122462;39.448
5004;1122462;7.541
5005;2463837;42.596
5006;2463837;41.525
5007;2463837;7.541
5008;10607;7.541
5009;2855454;7.540
5010;2120114;7.541
5011;2120114;11.459
5012;1423697;34.422
5013;1423697;8.484
5014;1423697;7.540
5015;1423697;7.539
5016;1423697;388.497
5017;2299501;44.393
5018;2299501;44.391
5019;2299501;7.539
5020;10786;7.541
5021;1428791;43.650
5022;1428791;43.648
5023;1428791;43.647
5024;1428791;41.525
5025;1428791;7.541
5026;2913350;7.540
5027;4276149;7.540
5028;4276149;7.539
5029;1870386;39.444
5030;724229;41.525
5031;724229;7.541
5032;724229;7.539
5033;77032;5.463
5034;2354526;7.541
5035;2354526;7.540
5036;2354526;7.539
5037;1962510;47.616
5038;1962510;47.615
5039;146633;15.547
5040;146633;15.546
5041;4373268;7.540
5042;1278562;41.525
5043;1278562;7.541
5044;1278562;7.540
5045;1278562;49.412
5046;12613;43.648
5047;2276820;44.398
5048;2276820;43.642
5049;212543;7.540
5050;212543;7.539
5051;2227394;7.541
5052;4857606;7.540
5053;1292831;13.659
5054;1292831;7.539
5055;4947824;11.453
5056;4947824;11.459
5057;4947824;7.541
5058;4947824;7.540
5059;1197;41.517
5060;1197;41.526
5061;1197;27.555
5062;1574063;7.540
5063;1574063;7.539
5064;76164;7.541
5065;833155;43.650
5066;1041691;13.661
5067;1041691;13.660
5068;1041691;44.391
5069;1041691;5.466
5070;921723;47.614
5071;921723;47.612
5072;921723;47.611
5073;921723;47.617
5074;921723;388.499
5075;1248425;39.441
5076;4936751;7.540
5077;1735169;7.540
5078;2768;388.489
5079;2768;388.487
5080;2768;42.590
5081;2768;42.608
5082;2768;48.683
5083;3680460;41.515
5084;679051;7.541
5085;227572;8.486
5086;227572;8.484
5087;1169425;8.484
5088;2115595;7.541
5089;2115595;7.540
5090;87552;41.526
5091;87552;42.606
5092;87552;42.605
5093;2813915;7.541
5094;97839;45.537
5095;97839;45.535
5096;97839;24.637
5097;97839;13.656
5098;673411;13.662
5099;1054992;7.540
5100;2056471;43.644
5101;2056471;43.647
5102;2527584;11.453
5103;2527584;11.456
5104;2527584;11.455
5105;2527584;41.525
5106;3048656;8.484
5107;3048656;8.481
5108;53676;7.538
5109;53676;9.401
5110;53676;9.400
5111;1188150;15.549
5112;1188150;7.541
5113;1188150;7.540
5114;1188150;7.539
5115;3633;11.459
5116;1741901;7.540
5117;818282;39.446
5118;818282;39.444
5119;818282;7.541
5120;818282;7.540
5121;818282;7.539
5122;159687;15.545
5123;954660;7.540
5124;655222;388.493
5125;655222;388.495
5126;1401728;15.548
5127;1401728;15.544
5128;1401728;15.543
5129;7787;7.540
5130;7787;7.539
5131;1732346;48.683
5132;3151408;7.540
5133;2830732;7.538
5134;44495;41.516
5135;44495;41.515
5136;44495;41.514
5137;44495;42.590
5138;44495;42.589
5139;2942396;7.540
5140;2942396;7.539
5141;5147624;7.539
5142;3732555;44.393
5143;3732555;44.391
5144;19900;11.459
5145;1692539;388.501
5146;1692539;388.499
5147;2509634;7.540
5148;2509634;7.539
5149;85370;43.646
5150;2931;43.648
5151;685735;5.468
5152;685735;5.462
5153;20096;5.465
5154;4406382;36.403
5155;4406382;7.540
5156;2571387;27.573
5157;2571387;27.572
5158;2571387;27.578
5159;2571387;50.528
5160;5829773;7.541
5161;479659;7.541
5162;479659;7.540
5163;479659;7.539
5164;1159095;8.484
5165;2377521;44.393
5166;2377521;44.391
5167;2377521;7.540
5168;2377521;7.539
5169;1790360;41.525
5170;4094655;7.540
5171;1034661;11.459
5172;3798745;7.540
5173;3798745;7.539
5174;3676881;7.541
5175;3676881;11.459
5176;1480667;7.541
5177;1480667;7.540
5178;7822;7.539
5179;5071703;7.540
5180;761570;7.540
5181;3473336;8.484
5182;3473336;8.478
5183;3473336;7.540
5184;4384355;7.541
5185;2805289;42.599
5186;4653581;41.513
5187;3642645;7.540
5188;3642645;7.539
5189;773295;24.636
5190;773295;24.635
5191;2652203;7.538
5192;2652203;7.541
5193;2652203;7.540
5194;2652203;7.539
5195;2652203;11.457
5196;1088518;50.528
5197;136144;11.459
5198;2002680;13.665
5199;2002680;43.648
5200;2002680;7.540
5201;2002680;7.539
5202;1617273;43.646
5203;1617273;43.650
5204;1617273;41.522
5205;1617273;41.521
5206;1617273;41.519
5207;5204098;44.393
5208;5204098;11.457
5209;5204098;7.541
5210;658589;7.541
5211;658589;7.540
5212;1898425;39.441
5213;1898425;45.537
5214;1898425;13.663
5215;1171800;41.525
5216;1171800;7.541
5217;1171800;7.540
5218;1171800;7.539
5219;574211;7.539
5220;1223869;7.540
5221;915064;7.541
5222;2036113;7.540
5223;2036113;7.539
5224;31331;11.453
5225;31331;11.452
5226;31331;11.458
5227;31331;11.456
5228;31331;11.460
5229;665467;7.539
5230;665467;43.642
5231;4745;7.539
5232;1802072;44.391
5233;1564750;50.528
5234;670373;7.540
5235;670373;7.539
5236;538813;41.517
5237;538813;27.569
5238;538813;27.568
5239;985;44.393
5240;985;44.391
5241;1642671;7.538
5242;1642671;9.402
5243;1642671;9.401
5244;860240;11.453
5245;2857119;11.453
5246;2857119;11.452
5247;2857119;7.541
5248;259771;44.393
5249;259771;7.540
5250;259771;7.539
5251;1121788;8.486
5252;1121788;7.540
5253;1121788;7.539
5254;181500;44.391
5255;544785;7.541
5256;174;45.536
5257;174;45.535
5258;174;24.638
5259;174;24.637
5260;916842;13.662
5261;916842;13.655
5262;589513;42.596
5263;589513;42.595
5264;589513;41.515
5265;589513;41.514
5266;63558;42.606
5267;63558;42.605
5268;63558;41.511
5269;47468;43.647
5270;181986;42.596
5271;181986;42.595
5272;181986;41.515
5273;78817;8.486
5274;78817;8.484
5275;4372397;11.453
5276;4372397;7.540
5277;4372397;7.539
5278;2779999;388.500
5279;2779999;388.499
5280;19370;42.599
5281;19370;19.621
5282;19370;19.620
5283;19370;19.625
5284;19370;19.624
5285;3798646;44.391
5286;702318;11.459
5287;1733388;9.399
5288;884000;41.518
5289;884000;34.426
5290;884000;42.599
5291;54267;33.430
5292;54267;33.429
5293;54267;33.428
5294;6780;47.614
5295;6780;47.612
5296;6780;47.616
5297;6780;47.615
5298;6780;5.466
5299;3794511;9.399
5300;161545;43.646
5301;1597722;7.541
5302;1597722;7.540
5303;1085203;43.648
5304;162934;47.614
5305;162934;5.462
5306;162934;5.466
5307;5790847;44.391
5308;1360857;15.548
5309;1360857;7.540
5310;1360857;7.539
5311;2708360;44.393
5312;2708360;44.397
5313;4104117;39.449
5314;1753496;7.540
5315;1753496;7.539
5316;4199338;7.540
5317;1121339;7.539
5318;61017;41.517
5319;61017;29.533
5320;61017;27.555
5321;61017;27.561
5322;61017;27.577
5323;963636;42.599
5324;3700973;46.472
5325;3279831;42.599
5326;138504;7.540
5327;138504;7.539
5328;4126;41.516
5329;4126;42.590
5330;4126;42.589
5331;35512;388.493
5332;35512;388.495
5333;35512;11.459
5334;2451295;7.540
5335;5354459;7.541
5336;5354459;7.540
5337;46529;43.644
5338;5052972;41.525
5339;5211123;37.629
5340;5211123;36.403
5341;5211123;44.393
5342;5211123;7.539
5343;1100484;7.539
5344;5414036;7.541
5345;5414036;7.540
5346;5414036;7.539
5347;679033;7.539
5348;4375776;13.662
5349;4375776;13.661
5350;4375776;13.660
5351;4375776;388.509
5352;4375776;51.672
5353;4079403;5.462
5354;1998846;7.540
5355;1513074;8.486
5356;1513074;8.480
5357;1513074;7.541
5358;1513074;7.539
5359;876074;8.486
5360;876074;8.484
5361;876074;7.540
5362;876074;9.402
5363;20828;46.470
5364;20828;46.469
5365;20828;46.471
5366;20828;33.440
5367;20828;33.431
5368;3516969;44.391
5369;740571;24.634
5370;740571;24.640
5371;740571;24.639
5372;179219;29.531
5373;179219;27.568
5374;179219;27.573
5375;179219;27.578
5376;1791;27.558
5377;1791;27.559
5378;220408;41.517
5379;220408;27.569
5380;220408;27.568
5381;3671123;44.392
5382;41665;41.526
5383;41665;42.590
5384;41665;42.589
5385;1114192;42.602
5386;4140698;7.540
5387;4140698;7.539
5388;617150;33.433
5389;617150;33.431
5390;1713025;47.612
5391;1713025;13.655
5392;53866;7.539
5393;99437;48.683
5394;25880;43.647
5395;1958216;41.521
5396;1132007;29.531
5397;1132007;388.510
5398;1132007;388.509
5399;1132007;15.544
5400;3926783;43.647
5401;830264;42.594
5402;830264;41.513
5403;674161;43.650
5404;5833701;48.680
5405;743815;15.548
5406;743815;15.547
5407;743815;15.546
5408;743815;15.544
5409;835576;7.540
5410;2933713;7.540
5411;912307;5.462
5412;912307;5.461
5413;912307;27.558
5414;912307;7.540
5415;912307;7.539
5416;1546343;27.569
5417;1546343;27.568
5418;2786115;7.540
5419;2786115;7.539
5420;1838532;15.548
5421;1838532;15.547
5422;1838532;15.546
5423;1838532;15.544
5424;1838532;15.543
5425;3727728;7.539
5426;946555;5.462
5427;564137;42.590
5428;564137;42.589
5429;2722837;7.538
5430;4809613;7.540
5431;4809613;7.539
5432;150082;7.541
5433;855984;47.619
5434;64826;8.483
5435;64826;388.494
5436;64826;388.493
5437;64826;44.395
5438;1710409;46.470
5439;1710409;7.540
5440;2961592;48.681
5441;2961592;48.680
5442;5847105;13.663
5443;42481;29.533
5444;42481;29.531
5445;239811;7.539
5446;64324;48.676
5447;64324;48.684
5448;64324;48.683
5449;64324;388.489
5450;64324;388.488
5451;1278595;7.540
5452;564258;11.459
5453;1627424;7.541
5454;180795;8.486
5455;180795;8.484
5456;180795;41.521
5457;28275;7.540
5458;28275;7.539
5459;957098;13.654
5460;957098;51.668
5461;957098;51.671
5462;957098;11.459
5463;957098;49.415
5464;715183;13.662
5465;715183;13.659
5466;715183;13.655
5467;1007537;7.539
5468;2509581;11.454
5469;2509581;7.538
5470;4986;45.537
5471;4986;45.536
5472;4986;45.535
5473;4986;24.638
5474;4986;24.637
5475;12499;44.393
5476;12499;7.540
5477;12499;7.539
5478;238419;7.540
5479;1614511;7.539
5480;104309;41.517
5481;104309;27.573
5482;104309;27.572
5483;3106177;7.540
5484;3106177;7.539
5485;4125118;7.540
5486;1187860;24.640
5487;1187860;24.639
5488;1823894;7.541
5489;1823894;7.540
5490;1823894;7.539
5491;1736538;7.540
5492;2112293;7.540
5493;2112293;7.539
5494;1008701;388.501
5495;1008701;388.510
5496;1008701;388.509
5497;1008701;388.492
5498;1008701;388.495
5499;2493662;7.541
5500;2493662;7.539
5501;2493662;49.412
5502;10227;43.647
5503;4925233;7.540
5504;4925233;7.539
5505;2190230;13.666
5506;1919301;388.501
5507;1919301;8.483
5508;1919301;44.392
5509;1919301;7.540
5510;1919301;7.539
5511;222691;8.483
5512;222691;8.481
5513;747275;7.539
5514;987195;42.596
5515;987195;42.590
5516;987195;5.467
5517;987195;5.466
5518;917650;41.517
5519;917650;41.512
5520;917650;47.616
5521;917650;47.615
5522;917650;50.528
5523;5150103;7.539
5524;85339;43.647
5525;85339;7.540
5526;85339;7.539
5527;3806277;7.540
5528;40951;8.483
5529;40951;8.481
5530;40951;388.493
5531;40951;388.495
5532;1315;43.646
5533;2169626;51.674
5534;2169626;51.671
5535;192404;47.619
5536;192404;13.655
5537;476;7.540
5538;476;7.539
5539;114735;15.547
5540;114735;15.546
5541;114735;15.545
5542;1330061;13.663
5543;1330061;5.462
5544;1330061;11.459
5545;1330061;7.539
5546;1330061;389.530
5547;4606;42.596
5548;4606;41.515
5549;6131;24.634
5550;6131;24.633
5551;64;8.486
5552;64;8.480
5553;64;7.539
5554;1911705;7.541
5555;72386;41.517
5556;72386;27.568
5557;72386;27.567
5558;4614806;47.616
5559;4614806;47.615
5560;88127;43.650
5561;2422500;29.533
5562;2422500;7.539
5563;792843;42.596
5564;792843;41.515
5565;2791;47.611
5566;2791;47.617
5567;2791;47.616
5568;10295;49.410
5569;1079167;7.539
5570;4609;48.684
5571;4609;48.683
5572;1335896;7.540
5573;120618;7.540
5574;613698;7.540
5575;598477;45.537
5576;598477;13.663
5577;1671364;388.501
5578;1671364;388.500
5579;1671364;388.499
5580;1671364;47.611
5581;2587468;11.454
5582;2587468;11.459
5583;2587468;7.541
5584;2587468;7.540
5585;1191179;42.608
5586;1191179;42.607
5587;456;33.437
5588;456;8.485
5589;456;8.484
5590;456;7.540
5591;2481325;7.541
5592;2481325;7.540
5593;2481325;7.539
5594;238354;7.541
5595;238354;7.539
5596;57031;9.399
5597;4011301;44.393
5598;4011301;44.391
5599;4011301;44.398
5600;4011301;7.539
5601;2776410;7.541
5602;672330;8.486
5603;672330;7.540
5604;672330;7.539
5605;2776152;43.646
5606;4405038;7.540
5607;3435;7.539
5608;2678413;5.462
5609;2678413;7.540
5610;2678413;49.411
5611;1374307;43.650
5612;1374307;7.541
5613;4582320;43.647
5614;4007369;7.540
5615;5189857;7.540
5616;999801;7.540
5617;999801;7.539
5618;2215739;15.548
5619;2215739;15.547
5620;2215739;15.544
5621;2680030;7.539
5622;2420844;8.478
5623;2420844;8.480
5624;2420844;8.479
5625;2032182;19.622
5626;2032182;388.496
5627;1360582;41.521
5628;1360582;8.480
5629;1070863;7.541
5630;5914306;7.540
5631;5914306;7.539
5632;560786;7.541
5633;2530517;15.548
5634;2530517;15.546
5635;78220;43.647
5636;2910384;7.539
5637;3930287;44.391
5638;1442620;41.525
5639;1442620;27.588
5640;1442620;27.587
5641;1390330;50.528
5642;5334059;7.540
5643;5334059;7.539
5644;1157255;11.460
5645;2050826;7.540
5646;2050826;7.539
5647;5189599;44.393
5648;5189599;42.590
5649;5189599;42.606
5650;5189599;42.594
5651;5189599;7.539
5652;297007;388.502
5653;297007;33.439
5654;4792736;7.540
5655;4792736;7.539
5656;4302454;49.404
5657;4302454;49.411
5658;913136;7.540
5659;913136;7.539
5660;3592412;7.540
5661;652475;27.550
5662;652475;27.551
5663;652475;41.517
5664;5313194;7.541
5665;2730457;11.453
5666;2730457;11.457
5667;2730457;11.459
5668;2730457;7.541
5669;2730457;7.540
5670;239252;15.542
5671;239252;15.544
5672;239252;15.543
5673;679;44.393
5674;679;44.396
5675;679;49.412
5676;679;7.540
5677;679;7.539
5678;2008192;15.548
5679;2008192;33.428
5680;2008192;24.639
5681;1664391;5.462
5682;1664391;7.539
5683;1965021;7.541
5684;2525769;11.459
5685;21326;8.486
5686;21326;8.483
5687;21326;8.481
5688;41988;44.391
5689;81232;8.484
5690;126440;44.391
5691;174277;42.600
5692;174277;42.599
5693;174277;24.639
5694;122038;19.621
5695;122038;42.594
5696;122038;42.593
5697;5167287;44.391
5698;1188681;8.484
5699;1188681;7.540
5700;660122;41.525
5701;660122;7.540
5702;660122;7.539
5703;660122;11.459
5704;227612;33.440
5705;227612;7.540
5706;6210;11.452
5707;6210;11.460
5708;811902;15.549
5709;811902;15.548
5710;811902;15.547
5711;811902;15.546
5712;811902;15.544
5713;2969784;7.540
5714;644554;8.486
5715;644554;8.483
5716;644554;8.481
5717;993464;7.541
5718;42668;24.634
5719;42668;24.640
5720;42668;24.639
5721;1913032;7.541
5722;1913032;7.540
5723;247742;42.596
5724;1099090;388.502
5725;1099090;44.391
5726;709383;7.540
5727;4042606;7.539
5728;3558625;43.650
5729;3558625;7.541
5730;3558625;7.540
5731;3558625;7.539
5732;950613;7.541
5733;950613;7.540
5734;818312;8.484
5735;1864790;41.517
5736;1864790;50.528
5737;1863706;44.393
5738;1863706;7.540
5739;1863706;7.539
5740;2000762;44.391
5741;2000762;7.540
5742;2000762;7.539
5743;1148097;7.538
5744;1148097;9.401
5745;941566;7.540
5746;3426626;7.540
5747;687350;44.391
5748;4907205;7.540
5749;4907205;7.539
5750;5684555;41.525
5751;2978986;41.513
5752;2978986;42.593
5753;4650265;7.540
5754;4650265;7.539
5755;1035255;7.541
5756;1035255;7.540
5757;1035255;7.539
5758;1846;44.391
5759;969031;41.515
5760;969031;41.525
5761;969031;41.514
5762;677813;388.500
5763;677813;13.663
5764;3273283;41.513
5765;4237;388.501
5766;4237;388.499
5767;4275814;7.541
5768;4275814;7.540
5769;38377;8.483
5770;38377;8.478
5771;38377;8.480
5772;1697;8.486
5773;1697;8.485
5774;1697;8.484
5775;2784276;7.541
5776;2784276;7.539
5777;1308592;41.518
5778;1308592;15.548
5779;2873819;7.541
5780;2873819;7.540
5781;2873819;7.539
5782;22083;7.539
5783;4591736;7.539
5784;1545660;15.547
5785;1545660;15.546
5786;3494073;8.484
5787;3494073;8.481
5788;3494073;19.622
5789;3494073;7.540
5790;3494073;7.539
5791;3351855;7.541
5792;3351855;7.540
5793;3351855;7.539
5794;146328;11.452
5795;146328;11.460
5796;146328;44.393
5797;146328;44.392
5798;146328;44.397
5799;561191;388.501
5800;561191;388.499
5801;25169;48.676
5802;25169;48.684
5803;25169;48.683
5804;18475;9.401
5805;18475;9.400
5806;18475;9.399
5807;2145828;7.541
5808;2145828;7.540
5809;2145828;7.539
5810;2145828;11.460
5811;2145828;11.459
5812;4406567;41.513
5813;4406567;42.593
5814;2995414;5.468
5815;2995414;5.462
5816;2995414;5.464
5817;2995414;5.463
5818;2995414;7.539
5819;960062;7.540
5820;5328399;50.528
5821;6004;7.540
5822;6004;7.539
5823;3338351;33.436
5824;3338351;33.435
5825;3338351;388.510
5826;3338351;388.509
5827;1133234;15.548
5828;5808038;7.540
5829;5808038;7.539
5830;1017866;47.614
5831;1017866;47.612
5832;1017866;45.537
5833;2462430;13.666
5834;2462430;13.665
5835;2462430;13.654
5836;16430;43.647
5837;2699272;11.453
5838;2699272;11.459
5839;2699272;44.393
5840;2699272;7.541
5841;2699272;7.540
5842;952232;49.407
5843;832705;41.526
5844;832705;42.590
5845;832705;42.589
5846;748586;7.540
5847;2773057;7.540
5848;2773057;7.539
5849;3117325;36.403
5850;697283;33.438
5851;697283;33.437
5852;697283;41.517
5853;697283;27.577
5854;697283;27.576
5855;135317;7.538
5856;135317;7.541
5857;135317;41.519
5858;135317;9.400
5859;135317;9.399
5860;4845258;45.536
5861;4845258;45.535
5862;609089;7.538
5863;609089;7.541
5864;609089;7.540
5865;549321;46.473
5866;3309602;5.461
5867;203430;7.540
5868;2872815;7.541
5869;2872815;7.540
5870;2872815;11.459
5871;615764;27.558
5872;615764;19.625
5873;615764;19.624
5874;4898403;43.647
5875;534283;7.540
5876;2633976;7.540
5877;2091839;44.393
5878;2091839;44.398
5879;2091839;43.642
5880;2091839;43.641
5881;4123141;41.521
5882;51810;34.426
5883;51810;34.427
5884;172343;44.391
5885;2612;15.542
5886;2612;15.544
5887;2612;15.543
5888;667687;7.540
5889;667687;9.402
5890;62176;388.502
5891;62176;388.501
5892;62176;388.500
5893;62176;388.499
5894;62176;389.530
5895;1710471;13.661
5896;1710471;13.664
5897;1710471;13.663
5898;1710471;13.654
5899;1710471;13.658
5900;1761152;7.540
5901;1761152;7.539
5902;4053500;7.540
5903;4053500;7.539
5904;4910419;8.485
5905;4910419;41.525
5906;4910419;34.427
5907;32177;13.661
5908;32177;13.659
5909;32177;13.664
5910;32177;13.663
5911;222103;44.393
5912;222103;11.459
5913;914908;7.541
5914;914908;49.412
5915;971023;7.539
5916;1395715;7.540
5917;636653;7.540
5918;89779;8.486
5919;89779;8.484
5920;822335;8.486
5921;822335;8.484
5922;822335;41.521
5923;2598384;7.541
5924;4920;27.569
5925;4920;27.568
5926;7465;41.515
5927;900282;13.666
5928;900282;13.654
5929;1539810;388.510
5930;1539810;388.509
5931;1539810;388.508
5932;1539810;8.481
5933;1539810;24.639
5934;3107312;7.540
5935;3107312;7.539
5936;3176944;7.541
5937;3176944;7.540
5938;3499705;13.661
5939;3499705;13.660
5940;3499705;13.654
5941;3027741;39.449
5942;1158893;15.547
5943;1158893;15.546
5944;1158893;15.545
5945;230159;7.539
5946;1201359;7.541
5947;1201359;7.540
5948;1201359;7.539
5949;1201533;11.459
5950;2836815;7.540
5951;2836815;7.539
5952;3636656;7.540
5953;60346;44.393
5954;60346;44.398
5955;60346;43.642
5956;60346;43.641
5957;697715;7.541
5958;1762626;7.541
5959;1762626;7.540
5960;1762626;7.539
5961;1762626;9.399
5962;3541099;44.393
5963;3541099;7.541
5964;3541099;7.540
5965;3541099;7.539
5966;1075575;8.486
5967;1075575;8.483
5968;1075575;8.478
5969;1075575;8.481
5970;1075575;7.539
5971;814101;8.486
5972;814101;41.521
5973;5046493;37.629
5974;5046493;39.441
5975;5046493;39.445
5976;3060277;7.540
5977;65922;5.465
5978;65922;5.463
5979;2885;44.391
5980;1882805;7.541
5981;1882805;11.459
5982;770915;43.647
5983;134385;27.566
5984;134385;27.567
5985;134385;41.526
5986;51423;7.539
5987;612166;27.566
5988;612166;27.567
5989;612166;27.561
5990;612166;27.560
5991;612166;27.575
5992;2194788;13.664
5993;2194788;51.668
5994;2194788;51.667
5995;2194788;51.673
5996;2194788;51.672
5997;1127911;43.644
5998;718222;8.485
5999;718222;8.482
6000;718222;8.479
6001;718222;7.539
6002;2589639;7.541
6003;885607;7.540
6004;885607;7.539
6005;850363;13.660
6006;795472;42.590
6007;795472;42.589
6008;795472;13.658
6009;795472;13.657
6010;795472;8.481
6011;1514066;7.541
6012;1514066;7.540
6013;1514066;11.459
6014;1462548;47.611
6015;1462548;47.617
6016;1462548;45.537
6017;5663186;7.539
6018;797420;7.541
6019;797420;7.540
6020;797420;7.539
6021;164880;42.596
6022;164880;42.602
6023;164880;41.515
6024;164880;41.525
6025;164880;41.511
6026;1972739;29.533
6027;1972739;29.531
6028;188311;46.473
6029;188311;46.476
6030;1098828;7.541
6031;1098828;7.540
6032;1098828;7.539
6033;2751703;7.541
6034;2653748;44.393
6035;2653748;44.391
6036;2653748;44.398
6037;1648872;36.403
6038;1784828;34.422
6039;897900;42.596
6040;897900;42.595
6041;897900;41.515
6042;588180;388.499
6043;588180;46.473
6044;588180;46.472
6045;588180;13.658
6046;588180;13.655
6047;712125;41.517
6048;712125;27.586
6049;712125;27.585
6050;712125;27.558
6051;712125;27.559
6052;2916748;7.540
6053;2916748;7.539
6054;744158;388.493
6055;744158;388.495
6056;744158;42.605
6057;1881533;7.540
6058;32570;7.539
6059;1554869;48.681
6060;574840;41.517
6061;574840;27.551
6062;574840;27.555
6063;149051;8.485
6064;149051;8.484
6065;149051;15.548
6066;149051;15.545
6067;149051;7.540
6068;5509927;7.541
6069;1382723;24.634
6070;1382723;24.636
6071;1382723;24.635
6072;1382723;24.640
6073;1382723;24.639
6074;2156154;11.459
6075;42504;388.510
6076;42504;388.508
6077;2013553;13.661
6078;2013553;13.663
6079;705423;11.459
6080;544626;41.521
6081;544626;41.519
6082;544626;41.525
6083;191488;41.517
6084;191488;29.533
6085;191488;27.573
6086;191488;27.572
6087;766449;44.391
6088;3558786;41.525
6089;3558786;7.541
6090;768211;34.425
6091;768211;34.424
6092;1180;48.678
6093;1180;48.684
6094;1180;48.683
6095;1180;29.533
6096;1180;34.416
6097;1295290;388.499
6098;1295290;388.493
6099;1295290;388.496
6100;1295290;24.639
6101;776249;8.483
6102;776249;8.482
6103;776249;8.481
6104;776249;7.539
6105;776249;13.657
6106;4574784;7.540
6107;4574784;7.539
6108;4574784;11.459
6109;221112;41.517
6110;221112;27.569
6111;221112;27.568
6112;221112;27.575
6113;1185071;11.453
6114;1185071;7.541
6115;1185071;7.540
6116;88044;9.399
6117;2249870;43.649
6118;77872;41.521
6119;1066415;43.647
6120;2730772;48.681
6121;2730772;7.541
6122;2730772;7.540
6123;1656469;15.549
6124;1656469;15.548
6125;590616;8.486
6126;590616;8.482
6127;590616;9.402
6128;590616;9.401
6129;590616;9.400
6130;2488771;7.540
6131;2488771;7.539
6132;10723;15.549
6133;10723;15.548
6134;10723;15.547
6135;10723;15.546
6136;10723;15.544
6137;86243;41.519
6138;86243;9.399
6139;1687807;7.540
6140;2995618;7.540
6141;2995618;8.481
6142;1505393;7.541
6143;1505393;7.540
6144;1480875;11.452
6145;1480875;11.460
6146;1480875;39.441
6147;1480875;41.525
6148;1480875;42.607
6149;1800863;44.393
6150;1800863;44.391
6151;1800863;7.541
6152;1800863;7.540
6153;2335684;7.540
6154;2335684;7.539
6155;958277;41.522
6156;958277;42.610
6157;958277;42.609
6158;1673309;7.541
6159;1673309;7.540
6160;2302207;13.661
6161;2302207;13.660
6162;2302207;13.664
6163;2302207;13.663
6164;2302207;13.654
6165;4943;388.489
6166;4943;48.684
6167;4943;48.683
6168;39601;44.390
6169;39601;8.482
6170;39601;51.673
6171;39601;9.400
6172;2835694;24.635
6173;2835694;24.639
6174;3425418;7.540
6175;2061860;7.541
6176;1795436;7.541
6177;1795436;11.459
6178;981639;44.392
6179;733952;33.440
6180;733952;41.526
6181;733952;8.481
6182;1743093;43.647
6183;701667;11.459
6184;779;44.393
6185;2683941;7.541
6186;2602734;9.401
6187;2602734;9.400
6188;2383;43.647
6189;4334427;44.391
6190;4334427;7.540
6191;2566845;13.660
6192;2566845;13.659
6193;2566845;13.654
6194;2566845;7.539
6195;2566845;5.465
6196;604390;7.539
6197;1506725;48.681
6198;3307986;7.539
6199;1107088;34.423
6200;1107088;388.510
6201;1107088;388.509
6202;37318;13.654
6203;1296244;7.540
6204;145779;41.517
6205;145779;27.578
6206;55126;8.484
